frame,timestamp,hs_crop_source,mp_crop_source,composite_fear,hs_dominant,mp_ctx_tag,mp_velocity_tag,agreement_tag,veto_tag,hs_fear,hs_arousal,hs_dominant_score,mp_tension,mp_tension_v3,mp_startle_score,smoothed_composite,onset_slope,event_status,face_bbox,mp_valence,mp_smile
14897,496.567,none,none,0.0000,Neutral,---,---,,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0691,-0.002006,IDLE,,0.0000,0.0000
14898,496.600,none,none,0.0000,Neutral,---,---,,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0670,-0.002034,IDLE,,0.0000,0.0000
14899,496.633,none,none,0.0000,Neutral,---,---,,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0656,-0.002014,IDLE,,0.0000,0.0000
14900,496.667,none,none,0.0000,Neutral,---,---,,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0636,-0.001954,IDLE,,0.0000,0.0000
14901,496.700,none,none,0.0000,Neutral,---,---,,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0614,-0.001961,IDLE,,0.0000,0.0000
14902,496.733,none,none,0.0000,Neutral,---,---,,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0593,-0.001961,IDLE,,0.0000,0.0000
14903,496.767,none,none,0.0000,Neutral,---,---,,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0578,-0.001885,IDLE,,0.0000,0.0000
14904,496.800,none,none,0.0000,Neutral,---,---,,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0562,-0.001826,IDLE,,0.0000,0.0000
14905,496.833,none,none,0.0000,Neutral,---,---,,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0537,-0.001818,IDLE,,0.0000,0.0000
14906,496.867,none,none,0.0000,Neutral,---,---,,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0537,-0.001541,IDLE,,0.0000,0.0000
14907,496.900,none,none,0.0000,Neutral,---,---,,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0524,-0.001461,IDLE,,0.0000,0.0000
14908,496.933,mp,full_frame,0.0931,Fear,---,---,AMBIGUOUS,---,0.3581,0.1551,0.3581,0.0000,0.1123,0.0814,0.0543,-0.001127,IDLE,"47,97,94,154",-0.0123,0.0023
14909,496.967,mp,full_frame,0.0777,Fear,---,---,AMBIGUOUS,---,0.3474,0.1296,0.3474,0.0000,0.1056,2.0847,0.0564,-0.000722,IDLE,"46,96,94,155",-0.0038,0.0046
14910,497.000,mp,full_frame,0.0814,Neutral,---,---,AMBIGUOUS,---,0.2742,0.1356,0.3749,0.0000,0.0828,0.0362,0.0571,-0.000429,IDLE,"45,95,95,155",-0.0149,0.0027
14911,497.033,mp,full_frame,0.1154,Fear,---,---,AMBIGUOUS,---,0.3662,0.1924,0.3662,0.0000,0.0853,0.5681,0.0590,-0.000035,IDLE,"45,94,96,156",-0.0272,0.0020
14912,497.067,mp,full_frame,0.1269,Fear,---,---,AMBIGUOUS,---,0.3699,0.2115,0.3699,0.0000,0.0916,0.0090,0.0624,0.000456,IDLE,"44,94,97,157",-0.0485,0.0006
14913,497.100,mp,full_frame,0.1637,Fear,---,STARTLE,AMBIGUOUS,---,0.5146,0.2728,0.5146,0.0000,0.1084,4.9104,0.0661,0.000984,IDLE,"43,94,97,158",-0.0166,0.0004
14914,497.133,mp,full_frame,0.1566,Fear,---,---,AMBIGUOUS,---,0.5268,0.2611,0.5268,0.0000,0.0970,0.7319,0.0697,0.001603,IDLE,"43,95,96,158",-0.0203,0.0006
14915,497.167,mp,full_frame,0.1781,Fear,---,---,AMBIGUOUS,---,0.5855,0.2969,0.5855,0.0000,0.0845,0.0007,0.0713,0.001760,IDLE,"44,95,96,158",-0.0297,0.0004
14916,497.200,mp,full_frame,0.1548,Fear,---,---,AMBIGUOUS,---,0.4995,0.2581,0.4995,0.0000,0.0904,0.1350,0.0755,0.002312,IDLE,"44,96,95,157",-0.0390,0.0006
14917,497.233,mp,full_frame,0.1493,Fear,---,---,AMBIGUOUS,---,0.4139,0.2488,0.4139,0.0000,0.0871,0.3902,0.0791,0.002476,IDLE,"44,96,95,157",-0.0302,0.0005
14918,497.267,mp,full_frame,0.1575,Fear,---,---,AMBIGUOUS,---,0.4467,0.2625,0.4467,0.0000,0.0939,2.2777,0.0829,0.002655,IDLE,"43,96,94,157",-0.0087,0.0001
14919,497.300,mp,full_frame,0.1357,Fear,---,---,AMBIGUOUS,---,0.4552,0.2262,0.4552,0.0000,0.1012,0.1493,0.0869,0.002974,IDLE,"43,97,94,157",-0.0138,0.0003
14920,497.333,mp,full_frame,0.1500,Fear,---,---,AMBIGUOUS,---,0.4582,0.2500,0.4582,0.0000,0.0855,0.0344,0.0908,0.003187,IDLE,"43,96,94,157",-0.0131,0.0001
14921,497.367,mp,full_frame,0.1511,Fear,---,---,AMBIGUOUS,---,0.4652,0.2518,0.4652,0.0000,0.0844,0.0904,0.0949,0.003252,IDLE,"43,96,94,157",-0.0180,0.0001
14922,497.400,mp,full_frame,0.1434,Fear,---,---,AMBIGUOUS,---,0.5388,0.2390,0.5388,0.0000,0.0838,0.1596,0.0996,0.003353,IDLE,"43,97,93,157",-0.0305,0.0001
14923,497.433,mp,full_frame,0.1375,Fear,---,---,AMBIGUOUS,---,0.5104,0.2292,0.5104,0.0000,0.0839,0.0710,0.1041,0.003438,IDLE,"43,97,93,157",-0.0301,0.0000
14924,497.467,mp,full_frame,0.1293,Fear,---,---,AMBIGUOUS,---,0.4832,0.2155,0.4832,0.0000,0.0835,0.0171,0.1083,0.003705,IDLE,"43,97,93,156",-0.0338,0.0000
14925,497.500,mp,full_frame,0.1239,Fear,---,---,AMBIGUOUS,---,0.4413,0.2064,0.4413,0.0000,0.0833,0.1852,0.1122,0.003666,IDLE,"43,97,93,156",-0.0322,0.0000
14926,497.533,mp,full_frame,0.1239,Fear,---,---,AMBIGUOUS,---,0.4825,0.2066,0.4825,0.0000,0.0809,0.9103,0.1164,0.003733,IDLE,"43,97,93,156",-0.0211,0.0000
14927,497.567,mp,full_frame,0.1291,Fear,---,---,AMBIGUOUS,---,0.4651,0.2152,0.4651,0.0000,0.0810,0.0577,0.1167,0.003373,IDLE,"42,97,93,156",-0.0298,0.0000
14928,497.600,mp,full_frame,0.1188,Fear,---,---,AMBIGUOUS,---,0.4829,0.1980,0.4829,0.0000,0.0924,1.0222,0.1170,0.003011,IDLE,"43,97,93,156",-0.0219,0.0000
14929,497.633,mp,full_frame,0.1225,Fear,---,---,AMBIGUOUS,---,0.4601,0.2042,0.4601,0.0000,0.0875,0.1773,0.1164,0.002552,IDLE,"41,97,93,156",-0.0143,0.0000
14930,497.667,mp,full_frame,0.1227,Fear,---,---,AMBIGUOUS,---,0.4230,0.2044,0.4230,0.0000,0.0874,0.1075,0.1169,0.002198,IDLE,"41,97,93,156",-0.0356,0.0000
14931,497.700,mp,full_frame,0.1232,Fear,---,---,AMBIGUOUS,---,0.4314,0.2054,0.4314,0.0000,0.0920,0.6920,0.1172,0.001756,IDLE,"40,97,93,157",-0.0317,0.0000
14932,497.733,mp,full_frame,0.1124,Fear,---,---,AMBIGUOUS,---,0.4178,0.1874,0.4178,0.0000,0.0910,0.3176,0.1174,0.001337,IDLE,"40,97,93,158",-0.0639,0.0000
14933,497.767,mp,full_frame,0.1187,Fear,---,---,AMBIGUOUS,---,0.4624,0.1979,0.4624,0.0000,0.0907,0.1756,0.1185,0.001015,IDLE,"41,97,93,158",-0.0660,0.0001
14934,497.800,mp,full_frame,0.1073,Fear,---,---,AMBIGUOUS,---,0.4056,0.1788,0.4056,0.0000,0.0871,0.1070,0.1189,0.000667,IDLE,"40,97,93,159",-0.0636,0.0001
14935,497.833,mp,full_frame,0.1208,Fear,---,---,AMBIGUOUS,---,0.4495,0.2013,0.4495,0.0000,0.0944,0.6129,0.1190,0.000257,IDLE,"40,97,93,158",-0.0809,0.0003
14936,497.867,mp,full_frame,0.1191,Fear,---,---,AMBIGUOUS,---,0.4630,0.1986,0.4630,0.0000,0.1111,0.6457,0.1193,0.000261,IDLE,"41,97,92,158",-0.1172,0.0006
14937,497.900,mp,full_frame,0.1222,Fear,---,---,AMBIGUOUS,---,0.4657,0.2037,0.4657,0.0000,0.1174,0.1644,0.1195,0.000253,IDLE,"41,97,92,158",-0.1418,0.0005
14938,497.933,mp,full_frame,0.1224,Fear,CONC,---,AMBIGUOUS,---,0.4679,0.2040,0.4679,0.0000,0.0420,0.0570,0.1237,0.000734,IDLE,"42,97,93,158",-0.1798,0.0003
14939,497.967,mp,full_frame,0.1211,Fear,CONC,---,AMBIGUOUS,---,0.4012,0.2018,0.4012,0.0000,0.0401,0.1709,0.1273,0.001043,IDLE,"42,97,95,158",-0.1585,0.0001
14940,498.000,mp,full_frame,0.1172,Fear,---,---,AMBIGUOUS,---,0.3996,0.1953,0.3996,0.0000,0.1124,0.6355,0.1309,0.001375,IDLE,"42,97,95,158",-0.1036,0.0001
14941,498.033,mp,full_frame,0.0825,Neutral,---,---,AMBIGUOUS,---,0.3333,0.1375,0.3553,0.0000,0.0986,0.8191,0.1340,0.001655,IDLE,"41,97,95,157",-0.0615,0.0000
14942,498.067,mp,full_frame,0.0670,Fear,---,---,AMBIGUOUS,---,0.3721,0.1116,0.3721,0.0000,0.0880,2.5609,0.1375,0.001903,IDLE,"43,98,95,156",-0.0185,0.0001
14943,498.100,mp,full_frame,0.0896,Fear,---,---,AMBIGUOUS,---,0.4450,0.1494,0.4450,0.0000,0.0854,0.0198,0.1416,0.002273,IDLE,"43,98,94,156",-0.0150,0.0001
14944,498.133,mp,full_frame,0.1053,Fear,---,---,AMBIGUOUS,---,0.5174,0.1755,0.5174,0.0000,0.0904,1.0164,0.1463,0.002736,IDLE,"44,98,94,155",-0.0129,0.0000
14945,498.167,mp,full_frame,0.0514,Fear,---,---,AMBIGUOUS,---,0.3725,0.0856,0.3725,0.0000,0.0967,0.0000,0.1498,0.003058,IDLE,"45,100,93,152",-0.0337,0.0000
14946,498.200,mp,full_frame,0.1017,Fear,---,---,AMBIGUOUS,---,0.4570,0.1695,0.4570,0.0000,0.1172,0.8766,0.1540,0.003450,IDLE,"49,107,91,145",-0.1202,0.0004
14947,498.233,none,none,0.0000,Neutral,---,---,,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1540,0.003032,IDLE,,0.0000,0.0000
14948,498.267,mp,full_frame,0.0915,Fear,---,---,AMBIGUOUS,---,0.5890,0.1525,0.5890,0.0000,0.1258,0.6562,0.1592,0.003191,IDLE,"50,101,95,151",-0.0595,0.0030
14949,498.300,mp,full_frame,0.1028,Fear,---,---,AMBIGUOUS,---,0.5299,0.1435,0.5299,0.0417,0.1453,0.4366,0.1643,0.003341,IDLE,"50,103,94,148",-0.0856,0.0003
14950,498.333,none,none,0.0000,Neutral,---,---,,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1643,0.003032,IDLE,,0.0000,0.0000
14951,498.367,none,none,0.0000,Neutral,---,---,,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1643,0.002682,IDLE,,0.0000,0.0000
14952,498.400,none,none,0.0000,Neutral,---,---,,---,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1643,0.002270,IDLE,,0.0000,0.0000
14953,498.433,mp,full_frame,0.1705,Fear,---,---,AMBIGUOUS,---,0.4696,0.2842,0.4696,0.0000,0.1222,1.9837,0.1687,0.002240,IDLE,"47,96,101,155",-0.0121,0.0000
14954,498.467,mp,full_frame,0.1552,Fear,---,---,AMBIGUOUS,---,0.4742,0.2587,0.4742,0.0000,0.0819,0.2816,0.1732,0.002339,IDLE,"49,96,103,155",-0.0607,0.0001
14955,498.500,mp,full_frame,0.1367,Fear,---,---,AMBIGUOUS,---,0.4464,0.2278,0.4464,0.0000,0.0721,0.8950,0.1774,0.002340,IDLE,"49,95,104,155",-0.0162,0.0000
14956,498.533,mp,full_frame,0.1297,Fear,---,---,AMBIGUOUS,---,0.4255,0.2162,0.4255,0.0000,0.0816,0.4464,0.1815,0.002745,IDLE,"50,95,104,155",-0.0131,0.0000
14957,498.567,mp,full_frame,0.1537,Fear,---,---,AMBIGUOUS,---,0.5131,0.2562,0.5131,0.0000,0.0786,0.3679,0.1862,0.002703,IDLE,"50,95,104,154",-0.0161,0.0001
14958,498.600,mp,full_frame,0.1341,Fear,---,---,AMBIGUOUS,---,0.4295,0.2235,0.4295,0.0000,0.0992,1.7603,0.1873,0.002295,IDLE,"48,94,105,155",-0.0239,0.0003
14959,498.633,mp,full_frame,0.1451,Fear,---,---,AMBIGUOUS,---,0.3454,0.2418,0.3454,0.0000,0.1002,0.2313,0.1877,0.002335,IDLE,"45,92,105,158",-0.0267,0.0008
14960,498.667,mp,full_frame,0.1346,Fear,---,---,AMBIGUOUS,---,0.4220,0.2244,0.4220,0.0000,0.1155,0.2396,0.1892,0.002484,IDLE,"45,92,106,158",-0.0609,0.0007
14961,498.700,mp,full_frame,0.1646,Fear,---,---,AMBIGUOUS,---,0.4151,0.2407,0.4151,0.0503,0.1469,0.9833,0.1902,0.002591,IDLE,"46,91,107,158",-0.0860,0.0011
14962,498.733,mp,full_frame,0.1507,Fear,STRESS,---,AMBIGUOUS,---,0.4069,0.2512,0.4069,0.0000,0.1336,2.4865,0.1907,0.002195,IDLE,"46,91,108,158",-0.0682,0.0040
14963,498.767,mp,full_frame,0.2700,Fear,---,---,AMBIGUOUS,---,0.4144,0.3554,0.4144,0.1419,0.1676,0.0784,0.1910,0.001774,IDLE,"67,94,120,158",-0.1760,0.0039
14964,498.800,mp,full_frame,0.2591,Neutral,---,---,AMBIGUOUS,---,0.3404,0.2470,0.3893,0.2772,0.1983,0.0491,0.1916,0.001415,IDLE,"71,95,130,161",-0.2063,0.0001
14965,498.833,mp,full_frame,0.1864,Neutral,---,---,AMBIGUOUS,---,0.2681,0.1904,0.4623,0.1802,0.1764,0.2420,0.1904,0.000897,IDLE,"72,96,131,163",-0.1575,0.0000
14966,498.867,mp,full_frame,0.1669,Neutral,---,---,AMBIGUOUS,---,0.2645,0.2038,0.4504,0.1116,0.1609,0.6501,0.1895,0.000331,IDLE,"71,96,132,164",-0.1124,0.0000
14967,498.900,mp,full_frame,0.1765,Neutral,---,---,AMBIGUOUS,---,0.2544,0.2126,0.4594,0.1223,0.1634,0.0226,0.1894,0.000213,IDLE,"71,96,131,164",-0.1318,0.0000
14968,498.933,mp,full_frame,0.1588,Neutral,---,---,AMBIGUOUS,---,0.1872,0.1637,0.5223,0.1515,0.1700,2.7303,0.1885,0.000089,IDLE,"71,96,131,165",-0.1134,0.0000
14969,498.967,mp,full_frame,0.1506,Neutral,---,---,AMBIGUOUS,---,0.2158,0.1803,0.4923,0.1061,0.1598,1.1020,0.1875,-0.000165,IDLE,"71,96,132,165",-0.0908,0.0000
14970,499.000,mp,full_frame,0.1455,Neutral,---,---,AMBIGUOUS,---,0.2739,0.1912,0.4404,0.0770,0.1532,0.0092,0.1867,-0.000353,IDLE,"71,96,132,165",-0.0861,0.0000
14971,499.033,mp,full_frame,0.1731,Neutral,---,---,AMBIGUOUS,---,0.3360,0.2397,0.3861,0.0732,0.1524,0.0446,0.1863,-0.000442,IDLE,"71,96,131,164",-0.0975,0.0000
14972,499.067,mp,full_frame,0.1717,Neutral,---,---,AMBIGUOUS,---,0.3419,0.2327,0.3744,0.0803,0.1540,0.1796,0.1853,-0.000568,IDLE,"71,96,132,164",-0.0983,0.0000
14973,499.100,mp,full_frame,0.1517,Neutral,---,---,AMBIGUOUS,---,0.3192,0.2149,0.3954,0.0569,0.1487,0.1793,0.1842,-0.000739,IDLE,"71,96,132,164",-0.0921,0.0000
14974,499.133,mp,full_frame,0.1682,Fear,---,---,AMBIGUOUS,---,0.3881,0.2382,0.3881,0.0630,0.1501,0.2429,0.1840,-0.000644,IDLE,"71,96,132,164",-0.0862,0.0000
14975,499.167,mp,full_frame,0.1280,Neutral,---,---,AMBIGUOUS,---,0.2497,0.1792,0.4596,0.0511,0.1475,1.2550,0.1829,-0.000665,IDLE,"71,96,132,165",-0.0736,0.0001
14976,499.200,mp,full_frame,0.1039,Neutral,---,---,AMBIGUOUS,---,0.2254,0.1418,0.4991,0.0472,0.1466,2.4555,0.1812,-0.000820,IDLE,"71,96,133,165",-0.0618,0.0002
14977,499.233,mp,full_frame,0.1092,Neutral,---,---,AMBIGUOUS,---,0.2732,0.1651,0.4520,0.0254,0.1416,1.2516,0.1798,-0.000872,IDLE,"71,96,133,165",-0.0586,0.0001
14978,499.267,mp,full_frame,0.1082,Neutral,---,---,AMBIGUOUS,---,0.2689,0.1803,0.4449,0.0000,0.1281,1.5266,0.1782,-0.000933,IDLE,"71,96,133,165",-0.0434,0.0001
14979,499.300,mp,full_frame,0.1169,Neutral,---,---,AMBIGUOUS,---,0.2737,0.1948,0.4547,0.0000,0.1227,0.1767,0.1767,-0.001000,IDLE,"71,95,133,165",-0.0500,0.0000
14980,499.333,mp,full_frame,0.1394,Neutral,---,---,AMBIGUOUS,---,0.3203,0.2323,0.3887,0.0000,0.1137,1.2921,0.1760,-0.001033,IDLE,"71,95,134,165",-0.0496,0.0000
14981,499.367,mp,full_frame,0.1285,Neutral,---,---,AMBIGUOUS,---,0.3216,0.2142,0.3926,0.0000,0.1042,0.3560,0.1752,-0.001010,IDLE,"71,94,133,165",-0.0301,0.0000
14982,499.400,mp,full_frame,0.0750,Neutral,---,---,AMBIGUOUS,---,0.1895,0.1250,0.5542,0.0000,0.0922,0.2793,0.1733,-0.001091,IDLE,"72,94,134,163",-0.0312,0.0000
14983,499.433,mp,full_frame,0.0640,Neutral,---,---,AMBIGUOUS,---,0.1401,0.1066,0.6090,0.0000,0.1129,1.8863,0.1705,-0.001347,IDLE,"72,93,134,163",-0.0413,0.0000
14984,499.467,mp,full_frame,0.1170,Neutral,---,---,AMBIGUOUS,---,0.2788,0.1951,0.4529,0.0000,0.1173,0.5331,0.1694,-0.001351,IDLE,"72,93,134,163",-0.0484,0.0000
14985,499.500,mp,full_frame,0.1401,Neutral,---,---,AMBIGUOUS,---,0.3494,0.2334,0.3729,0.0000,0.1113,1.5280,0.1685,-0.001265,IDLE,"72,93,133,163",-0.0245,0.0001
14986,499.533,mp,full_frame,0.1528,Fear,---,---,AMBIGUOUS,---,0.3662,0.2546,0.3662,0.0000,0.1097,0.3494,0.1677,-0.001212,IDLE,"72,93,134,163",-0.0173,0.0002
14987,499.567,mp,full_frame,0.1622,Fear,---,---,AMBIGUOUS,---,0.4087,0.2703,0.4087,0.0000,0.1000,0.7484,0.1672,-0.001098,IDLE,"72,93,133,163",-0.0152,0.0001
14988,499.600,mp,full_frame,0.1564,Fear,---,---,AMBIGUOUS,---,0.4013,0.2607,0.4013,0.0000,0.1018,0.1242,0.1667,-0.001003,IDLE,"72,92,133,163",-0.0184,0.0002
14989,499.633,mp,full_frame,0.1667,Fear,---,---,AMBIGUOUS,---,0.4221,0.2779,0.4221,0.0000,0.1007,1.7347,0.1670,-0.000896,IDLE,"72,92,133,163",-0.0181,0.0000
14990,499.667,mp,full_frame,0.1957,Fear,---,---,AMBIGUOUS,---,0.5168,0.3262,0.5168,0.0000,0.1017,0.5023,0.1680,-0.000715,IDLE,"71,92,133,163",-0.0179,0.0000
14991,499.700,mp,full_frame,0.2007,Fear,---,---,AMBIGUOUS,---,0.4977,0.3345,0.4977,0.0000,0.1027,0.3483,0.1695,-0.000379,IDLE,"71,92,133,163",-0.0206,0.0000
14992,499.733,mp,full_frame,0.2231,Fear,---,---,AMBIGUOUS,---,0.5695,0.3718,0.5695,0.0000,0.0975,0.8125,0.1712,0.000063,IDLE,"71,92,132,163",-0.0218,0.0000
14993,499.767,mp,full_frame,0.1856,Fear,---,---,AMBIGUOUS,---,0.4250,0.3094,0.4250,0.0000,0.0943,0.0789,0.1710,0.000161,IDLE,"72,92,132,163",-0.0190,0.0001
14994,499.800,mp,full_frame,0.1808,Fear,---,---,AMBIGUOUS,---,0.4016,0.3013,0.4016,0.0000,0.1002,0.4928,0.1700,0.000148,IDLE,"72,92,132,163",-0.0210,0.0001
14995,499.833,mp,full_frame,0.1809,Fear,---,---,AMBIGUOUS,---,0.3917,0.3016,0.3917,0.0000,0.1038,0.2523,0.1702,0.000253,IDLE,"72,92,132,162",-0.0228,0.0002
14996,499.867,mp,full_frame,0.1708,Fear,---,---,AMBIGUOUS,---,0.4119,0.2846,0.4119,0.0000,0.1021,0.0526,0.1699,0.000273,IDLE,"72,91,132,162",-0.0231,0.0002
14997,499.900,mp,full_frame,0.1652,Fear,---,---,AMBIGUOUS,---,0.4002,0.2753,0.4002,0.0000,0.1073,0.5831,0.1736,0.000693,IDLE,"72,91,132,163",-0.0228,0.0003
14998,499.933,mp,full_frame,0.1606,Fear,---,---,AMBIGUOUS,---,0.4120,0.2677,0.4120,0.0000,0.1038,1.2920,0.1722,0.000520,IDLE,"72,91,132,162",-0.0181,0.0018
14999,499.967,mp,full_frame,0.1625,Fear,---,---,AMBIGUOUS,---,0.4176,0.2709,0.4176,0.0000,0.1012,2.2439,0.1709,0.000283,IDLE,"72,91,132,162",-0.0153,0.0003
15000,500.000,mp,full_frame,0.1441,Fear,---,---,AMBIGUOUS,---,0.3633,0.2402,0.3633,0.0000,0.1217,0.0038,0.1744,0.000490,IDLE,"72,90,132,161",-0.0309,0.0000
15001,500.033,mp,full_frame,0.2297,Fear,---,---,AMBIGUOUS,---,0.4446,0.3829,0.4446,0.0000,0.1160,0.0141,0.1786,0.000738,IDLE,"72,90,133,160",-0.0403,0.0000
15002,500.067,mp,full_frame,0.2682,Fear,---,---,AMBIGUOUS,---,0.5434,0.4470,0.5434,0.0000,0.1230,0.2043,0.1837,0.001268,IDLE,"72,90,132,160",-0.0588,0.0000
15003,500.100,mp,full_frame,0.2561,Fear,---,---,AMBIGUOUS,---,0.4504,0.4269,0.4504,0.0000,0.1259,0.0000,0.1836,0.001357,IDLE,"72,89,132,159",-0.0634,0.0000
15004,500.133,mp,full_frame,0.2879,Fear,---,---,AMBIGUOUS,---,0.5613,0.4673,0.5613,0.0188,0.1394,0.6243,0.1844,0.001413,IDLE,"72,89,132,159",-0.0848,0.0000
15005,500.167,mp,full_frame,0.3113,Fear,---,---,AMBIGUOUS,---,0.4572,0.4771,0.4572,0.0624,0.1493,0.0337,0.1852,0.001524,IDLE,"72,88,133,158",-0.0776,0.0000
15006,500.200,mp,full_frame,0.2760,Fear,---,---,AMBIGUOUS,---,0.3635,0.4019,0.3635,0.0871,0.1549,0.3538,0.1856,0.001202,IDLE,"71,88,132,158",-0.0790,0.0000
15007,500.233,mp,full_frame,0.2532,Fear,---,STARTLE,AMBIGUOUS,---,0.3230,0.4220,0.3230,0.0000,0.1334,6.1766,0.1846,0.001238,IDLE,"71,88,130,158",-0.0562,0.0001
15008,500.267,mp,full_frame,0.2484,Fear,---,---,AMBIGUOUS,---,0.3720,0.4141,0.3720,0.0000,0.1271,0.5106,0.1843,0.001347,IDLE,"71,88,130,158",-0.0523,0.0002
15009,500.300,mp,full_frame,0.2337,Fear,---,STARTLE,AMBIGUOUS,---,0.3685,0.3894,0.3685,0.0000,0.1240,3.1727,0.1847,0.001035,IDLE,"71,89,129,158",-0.0517,0.0000
15010,500.333,mp,full_frame,0.2027,Fear,---,---,AMBIGUOUS,---,0.3326,0.3378,0.3326,0.0000,0.1084,0.1816,0.1840,0.000548,IDLE,"71,89,130,157",-0.0332,0.0001
15011,500.367,mp,full_frame,0.2293,Fear,---,---,AMBIGUOUS,---,0.4180,0.3822,0.4180,0.0000,0.1202,2.3464,0.1839,0.000018,IDLE,"71,89,129,157",-0.0347,0.0000
15012,500.400,mp,full_frame,0.1941,Fear,---,---,AMBIGUOUS,---,0.4304,0.3234,0.4304,0.0000,0.1197,0.0297,0.1842,0.000065,IDLE,"71,89,130,157",-0.0355,0.0000
15013,500.433,mp,full_frame,0.1855,Neutral,---,---,AMBIGUOUS,---,0.2207,0.3092,0.3467,0.0000,0.1190,0.1047,0.1819,-0.000251,IDLE,"70,88,130,156",-0.0314,0.0000
15014,500.467,mp,full_frame,0.2298,Fear,---,---,AMBIGUOUS,---,0.3640,0.3830,0.3640,0.0000,0.1317,0.0594,0.1803,-0.000482,IDLE,"71,88,130,156",-0.0480,0.0002
15015,500.500,mp,full_frame,0.2987,Fear,---,---,AMBIGUOUS,---,0.4336,0.4832,0.4336,0.0220,0.1401,0.1660,0.1808,-0.000486,IDLE,"71,88,131,156",-0.0422,0.0015
15016,500.533,mp,full_frame,0.2321,Fear,---,---,AMBIGUOUS,---,0.3800,0.3868,0.3800,0.0000,0.1247,1.3210,0.1813,-0.000330,IDLE,"71,88,132,156",-0.0327,0.0002
15017,500.567,mp,full_frame,0.2640,Fear,---,STARTLE,AMBIGUOUS,---,0.2962,0.4400,0.2962,0.0000,0.1314,3.5459,0.1814,-0.000299,IDLE,"71,88,131,155",-0.0396,0.0000
15018,500.600,mp,full_frame,0.2423,Neutral,---,---,AMBIGUOUS,---,0.2454,0.4039,0.2920,0.0000,0.1215,0.0204,0.1814,-0.000336,IDLE,"71,87,131,155",-0.0371,0.0000
15019,500.633,mp,full_frame,0.2310,Neutral,---,---,AMBIGUOUS,---,0.2452,0.3849,0.3055,0.0000,0.1225,0.0056,0.1814,-0.000262,IDLE,"71,87,131,155",-0.0354,0.0000
15020,500.667,mp,full_frame,0.2050,Neutral,---,---,AMBIGUOUS,---,0.2599,0.3416,0.3075,0.0000,0.1345,1.8496,0.1812,-0.000260,IDLE,"71,87,131,155",-0.0429,0.0000
15021,500.700,mp,full_frame,0.1771,Neutral,---,---,AMBIGUOUS,---,0.3223,0.2952,0.3243,0.0000,0.1239,0.0897,0.1810,-0.000329,IDLE,"70,87,131,155",-0.0378,0.0000
15022,500.733,mp,full_frame,0.1961,Fear,---,---,AMBIGUOUS,---,0.4115,0.3268,0.4115,0.0000,0.1152,0.1657,0.1813,-0.000054,IDLE,"70,87,132,156",-0.0637,0.0000
15023,500.767,mp,full_frame,0.1774,Fear,---,STARTLE,AMBIGUOUS,---,0.3575,0.2956,0.3575,0.0000,0.1222,3.9843,0.1817,0.000136,IDLE,"70,88,131,156",-0.0592,0.0000
15024,500.800,mp,full_frame,0.2171,Fear,---,---,AMBIGUOUS,---,0.4534,0.3618,0.4534,0.0000,0.1223,0.0794,0.1822,0.000141,IDLE,"69,88,131,156",-0.0744,0.0000
15025,500.833,mp,full_frame,0.1423,Neutral,---,---,AMBIGUOUS,---,0.3183,0.2372,0.3450,0.0000,0.1133,0.2851,0.1829,0.000160,IDLE,"70,88,131,156",-0.0893,0.0002
15026,500.867,mp,full_frame,0.1034,Neutral,---,---,AMBIGUOUS,---,0.2787,0.1723,0.3985,0.0000,0.1103,0.7035,0.1835,0.000210,IDLE,"70,88,130,156",-0.0801,0.0010
15027,500.900,mp,full_frame,0.1271,Neutral,---,---,AMBIGUOUS,---,0.2721,0.2118,0.3758,0.0000,0.1113,0.3197,0.1839,0.000250,IDLE,"70,88,131,156",-0.0840,0.0008
15028,500.933,mp,full_frame,0.0915,Neutral,---,---,AMBIGUOUS,---,0.2130,0.1525,0.4408,0.0000,0.1302,0.4173,0.1840,0.000257,IDLE,"70,88,130,156",-0.0755,0.0054
15029,500.967,mp,full_frame,0.0646,Neutral,---,---,AMBIGUOUS,---,0.1603,0.1077,0.5349,0.0000,0.1210,0.3624,0.1833,0.000208,IDLE,"70,87,131,156",-0.0653,0.0010
