frame,timestamp,hs_crop_source,composite_fear,hs_dominant,mp_ctx_tag,mp_velocity_tag,agreement_tag,veto_tag,hs_fear,hs_arousal,hs_dominant_score,mp_tension,mp_startle_score,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,smoothed_composite,onset_slope,event_status,is_neutral_frame,mp_face_valence,mp_smile_level,mp_browDownLeft,mp_browDownRight,mp_browInnerUp,mp_eyeWideLeft,mp_eyeWideRight,mp_eyeSquintLeft,mp_eyeSquintRight,mp_mouthPressLeft,mp_mouthPressRight,mp_mouthFrownLeft,mp_mouthFrownRight,mp_mouthSmileLeft,mp_mouthSmileRight,mp_jawOpen,mp_noseSneerLeft,mp_noseSneerRight,mp_cheekSquintLeft,mp_cheekSquintRight,mp_vel_eyeWideLeft,mp_vel_eyeWideRight,mp_vel_browInnerUp,mp_vel_jawOpen,mp_vel_mouthPressLeft,mp_vel_mouthPressRight,mp_tension_velocity,hs_anger,hs_contempt,hs_disgust,hs_fear,hs_happiness,hs_neutral,hs_sadness,hs_surprise,mp_face_detected,hs_face_detected,latency_ms,cpu_percent,ram_mb
2086,69.533,haar,0.0000,Sadness,---,---,,---,0.0158,-0.2900,0.4647,0.1437,0.0000,0.0000,0.0670,0.0765,0.0000,0.0000,0.0510,0.0650,0.0158,0.1437,0.1437,0.0476,0.0000,0.0000,0.0181,0.5917,0.009614,IDLE,0,-0.0913,0.0000,0.0514,0.1310,0.0188,0.0008,0.0003,0.4398,0.4135,0.0041,0.0035,0.0001,0.0001,0.0000,0.0000,0.2303,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1983,0.0289,0.0018,0.0006,0.0158,0.0021,0.4224,0.4647,0.0637,1,1,23.4,30.9,407.6
2087,69.567,haar,0.0000,Sadness,---,---,,---,0.0016,-0.3416,0.4956,0.1348,0.0072,0.0000,0.0549,0.0556,0.0000,0.0000,0.0414,0.0532,0.0016,0.1348,0.1348,0.0146,0.0000,0.0000,0.0018,0.5893,0.007980,IDLE,0,-0.1059,0.0000,0.0632,0.1475,0.0146,0.0005,0.0003,0.4808,0.4829,0.0043,0.0037,0.0005,0.0006,0.0000,0.0000,0.0118,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0042,0.0072,0.0000,0.0299,0.0080,0.0003,0.0016,0.0060,0.4533,0.4956,0.0051,1,1,22.9,30.9,407.6
2088,69.600,haar,0.0000,Sadness,---,---,,---,0.0009,-0.4012,0.6501,0.1213,0.2818,0.0000,0.0491,0.0494,0.0000,0.0000,0.0425,0.0480,0.0009,0.1213,0.1213,0.0107,0.0000,0.0000,0.0011,0.5835,0.006214,IDLE,0,-0.0911,0.0001,0.0661,0.1151,0.0142,0.0010,0.0008,0.3928,0.4438,0.0110,0.0131,0.0006,0.0005,0.0001,0.0001,0.0041,0.0000,0.0000,0.0000,0.0000,0.0156,0.0145,0.0000,0.0000,0.2023,0.2818,0.0000,0.0228,0.0051,0.0002,0.0009,0.0022,0.3162,0.6501,0.0023,1,1,23.4,31.9,407.6
2089,69.633,haar,0.0000,Neutral,---,---,,---,0.0005,-0.2962,0.5362,0.1128,0.2700,0.0000,0.0454,0.0460,0.0000,0.0000,0.0395,0.0441,0.0005,0.1128,0.1128,0.0076,0.0000,0.0000,0.0006,0.5751,0.004050,IDLE,1,-0.0813,0.0003,0.0608,0.1011,0.0154,0.0015,0.0013,0.3615,0.3734,0.0186,0.0221,0.0007,0.0006,0.0003,0.0003,0.0022,0.0000,0.0000,0.0000,0.0000,0.0155,0.0162,0.0342,0.0000,0.2257,0.2700,0.0000,0.0298,0.0102,0.0002,0.0005,0.0035,0.5362,0.4164,0.0034,1,1,21.6,31.9,407.6
2090,69.667,haar,0.0000,Neutral,---,---,,---,0.0003,-0.2578,0.5460,0.1118,0.4941,0.0000,0.0449,0.0453,0.0000,0.0000,0.0436,0.0433,0.0003,0.1118,0.1118,0.0059,0.0000,0.0000,0.0003,0.5630,0.001729,IDLE,1,-0.0768,0.0007,0.0544,0.0998,0.0128,0.0019,0.0017,0.3378,0.3376,0.0279,0.0386,0.0006,0.0005,0.0006,0.0007,0.0015,0.0000,0.0000,0.0000,0.0000,0.0106,0.0102,0.0000,0.0000,0.2809,0.4941,0.0000,0.0353,0.0160,0.0001,0.0003,0.0072,0.5460,0.3924,0.0026,1,1,21.7,31.9,407.6
2091,69.700,haar,0.0000,Neutral,---,---,,---,0.0005,-0.2923,0.5790,0.1152,0.2653,0.0000,0.0464,0.0470,0.0000,0.0000,0.0401,0.0454,0.0005,0.1152,0.1152,0.0074,0.0000,0.0000,0.0005,0.5499,-0.000671,IDLE,1,-0.0849,0.0014,0.0633,0.1091,0.0119,0.0021,0.0018,0.3324,0.3300,0.0305,0.0475,0.0004,0.0004,0.0011,0.0014,0.0011,0.0000,0.0000,0.0000,0.0000,0.0049,0.0053,0.0000,0.0000,0.0764,0.2653,0.1025,0.0204,0.0184,0.0002,0.0005,0.0113,0.5790,0.3664,0.0038,1,1,22.3,31.9,407.6
2092,69.733,haar,0.0000,Neutral,---,---,,---,0.0004,-0.2495,0.5360,0.1143,0.2268,0.0000,0.0460,0.0465,0.0000,0.0000,0.0390,0.0451,0.0004,0.1143,0.1143,0.0072,0.0000,0.0000,0.0005,0.5367,-0.003282,IDLE,1,-0.0858,0.0026,0.0646,0.1129,0.0133,0.0020,0.0020,0.3249,0.3206,0.0380,0.0413,0.0002,0.0002,0.0021,0.0026,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0048,0.0403,0.0000,0.2268,0.0000,0.0000,0.0194,0.0700,0.0005,0.0004,0.0213,0.5360,0.3492,0.0030,1,1,23.0,31.9,407.6
2093,69.767,haar,0.0000,Neutral,---,---,,---,0.0003,-0.2585,0.5690,0.1284,0.3206,0.0000,0.0515,0.0518,0.0000,0.0000,0.0451,0.0504,0.0003,0.1284,0.1284,0.0063,0.0000,0.0000,0.0003,0.5215,-0.006071,IDLE,1,-0.1238,0.0034,0.0922,0.1635,0.0071,0.0020,0.0020,0.3359,0.3412,0.0487,0.0416,0.0001,0.0001,0.0030,0.0034,0.0007,0.0000,0.0000,0.0000,0.0000,0.0013,0.0000,0.0000,0.0000,0.3206,0.0071,0.4239,0.0220,0.0352,0.0002,0.0003,0.0127,0.5690,0.3591,0.0016,1,1,22.6,32.5,407.6
2094,69.800,haar,0.0000,Neutral,---,---,,---,0.0010,-0.2094,0.5876,0.1303,0.0290,0.0000,0.0527,0.0539,0.0000,0.0000,0.0402,0.0509,0.0010,0.1303,0.1303,0.0113,0.0000,0.0000,0.0011,0.5061,-0.008560,IDLE,1,-0.1605,0.0014,0.1332,0.1912,0.0055,0.0021,0.0017,0.4188,0.3589,0.0135,0.0100,0.0001,0.0001,0.0014,0.0014,0.0017,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000,0.0000,0.0290,0.0000,0.0000,0.0578,0.0351,0.0296,0.0009,0.0010,0.0148,0.5876,0.3242,0.0068,1,1,22.3,32.5,407.6
2095,69.833,haar,0.0000,Neutral,CONC,---,,---,0.0007,-0.1825,0.5801,0.0347,0.0512,0.0000,0.0143,0.0154,0.0000,0.0000,0.0118,0.0136,0.0007,0.0347,0.0347,0.0048,0.0000,0.0000,0.0007,0.4904,-0.010129,IDLE,1,-0.2025,0.0011,0.1660,0.2419,0.0027,0.0020,0.0015,0.4386,0.3720,0.0114,0.0117,0.0001,0.0001,0.0011,0.0011,0.0023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0169,0.0000,0.0512,0.0000,0.0471,0.0297,0.0006,0.0007,0.0164,0.5801,0.3193,0.0062,1,1,22.6,32.5,407.6
2096,69.867,haar,0.0000,Neutral,CONC,---,,---,0.0011,-0.1903,0.4639,0.0373,0.1026,0.0000,0.0156,0.0161,0.0000,0.0000,0.0138,0.0142,0.0011,0.0373,0.0373,0.0065,0.0000,0.0000,0.0012,0.4759,-0.011347,IDLE,1,-0.2417,0.0013,0.2191,0.2672,0.0019,0.0018,0.0013,0.4350,0.3648,0.0130,0.0151,0.0001,0.0001,0.0011,0.0013,0.0018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0479,0.1026,0.0790,0.0895,0.0419,0.0012,0.0011,0.0174,0.4639,0.3811,0.0038,1,1,25.0,32.5,407.6
2097,69.900,haar,0.0000,Sadness,CONC,---,,---,0.0008,-0.2172,0.4348,0.0436,0.2917,0.0000,0.0179,0.0180,0.0000,0.0000,0.0193,0.0166,0.0008,0.0436,0.0436,0.0057,0.0000,0.0000,0.0008,0.4653,-0.011813,IDLE,0,-0.2718,0.0020,0.2532,0.2954,0.0015,0.0019,0.0015,0.4591,0.3648,0.0207,0.0248,0.0001,0.0001,0.0017,0.0020,0.0019,0.0000,0.0000,0.0000,0.0000,0.0019,0.0038,0.0000,0.0016,0.2294,0.2917,0.1887,0.0737,0.0601,0.0006,0.0008,0.0321,0.3965,0.4348,0.0014,1,1,23.2,32.5,407.6
2098,69.933,haar,0.0000,Sadness,CONC,---,,---,0.0010,-0.1675,0.4089,0.0504,0.5300,0.0000,0.0207,0.0209,0.0000,0.0000,0.0262,0.0184,0.0010,0.0504,0.0504,0.0070,0.0000,0.0000,0.0010,0.4545,-0.012056,IDLE,0,-0.2718,0.0016,0.2479,0.2992,0.0011,0.0017,0.0013,0.4457,0.3799,0.0282,0.0425,0.0002,0.0001,0.0013,0.0016,0.0027,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0260,0.2260,0.5300,0.2027,0.1128,0.0589,0.0008,0.0010,0.0361,0.3798,0.4089,0.0018,1,1,22.8,33.5,407.6
2099,69.967,haar,0.0000,Sadness,---,---,,---,0.0010,-0.2221,0.5200,0.1833,1.1994,0.0000,0.0739,0.0741,0.0111,0.0000,0.0795,0.0661,0.0010,0.1833,0.1833,0.0136,0.0000,0.0000,0.0012,0.4410,-0.012202,IDLE,0,-0.2581,0.0026,0.2329,0.2887,0.0014,0.0016,0.0013,0.4315,0.3782,0.0426,0.0824,0.0003,0.0003,0.0019,0.0026,0.0024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,0.0000,0.4312,1.1994,3.9867,0.1050,0.0198,0.0003,0.0010,0.0134,0.3388,0.5200,0.0017,1,1,23.2,33.5,407.6
2100,70.000,haar,0.0000,Sadness,---,---,,---,0.0006,-0.1889,0.4330,0.1939,1.2047,0.0000,0.0779,0.0780,0.0207,0.0000,0.0825,0.0725,0.0006,0.1939,0.1939,0.0106,0.0000,0.0000,0.0007,0.4284,-0.012158,IDLE,0,-0.2364,0.0055,0.2120,0.2725,0.0021,0.0019,0.0015,0.4384,0.3624,0.0667,0.1226,0.0004,0.0004,0.0038,0.0055,0.0019,0.0000,0.0000,0.0000,0.0000,0.0077,0.0059,0.0213,0.0000,0.7237,1.2047,0.3181,0.0698,0.0495,0.0002,0.0006,0.0295,0.4162,0.4330,0.0013,1,1,22.3,33.5,407.6
2101,70.033,haar,0.0000,Sadness,---,---,,---,0.0006,-0.2544,0.4544,0.1923,0.3712,0.0000,0.0773,0.0775,0.0071,0.0000,0.0654,0.0718,0.0006,0.1923,0.1923,0.0111,0.0000,0.0000,0.0008,0.4166,-0.012010,IDLE,0,-0.2212,0.0067,0.1924,0.2640,0.0023,0.0020,0.0015,0.4283,0.3597,0.0682,0.1350,0.0004,0.0004,0.0044,0.0067,0.0016,0.0000,0.0000,0.0000,0.0000,0.0021,0.0000,0.0066,0.0000,0.0445,0.3712,0.0000,0.0711,0.0443,0.0003,0.0006,0.0345,0.3930,0.4544,0.0016,1,1,22.6,33.5,407.6
2102,70.067,haar,0.0000,Sadness,STRESS,---,,---,0.0008,-0.2226,0.5437,0.1989,0.5202,0.0000,0.0800,0.0801,0.0155,0.0000,0.0705,0.0751,0.0008,0.1989,0.1989,0.0123,0.0000,0.0000,0.0009,0.4051,-0.011639,IDLE,0,-0.2267,0.0064,0.2050,0.2617,0.0019,0.0019,0.0013,0.4296,0.3540,0.0732,0.1523,0.0003,0.0003,0.0041,0.0064,0.0014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1509,0.5202,0.2001,0.0618,0.0428,0.0003,0.0008,0.0217,0.3277,0.5437,0.0013,1,1,20.8,33.5,407.6
2103,70.100,haar,0.0000,Sadness,STRESS,---,,---,0.0005,-0.2409,0.5542,0.1955,0.0070,0.0000,0.0785,0.0785,0.0107,0.0000,0.0590,0.0736,0.0005,0.1955,0.1955,0.0096,0.0000,0.0000,0.0006,0.3920,-0.011415,IDLE,0,-0.2298,0.0067,0.2230,0.2502,0.0021,0.0020,0.0015,0.4301,0.3300,0.0678,0.1510,0.0004,0.0004,0.0042,0.0067,0.0012,0.0000,0.0000,0.0000,0.0000,0.0044,0.0050,0.0070,0.0000,0.0000,0.0000,0.0000,0.0621,0.0490,0.0003,0.0005,0.0152,0.3181,0.5542,0.0007,1,1,20.6,30.5,407.6
2104,70.133,haar,0.0000,Sadness,---,---,,---,0.0005,-0.2073,0.4373,0.1850,0.0007,0.0000,0.0743,0.0744,0.0143,0.0000,0.0558,0.0701,0.0005,0.1850,0.1850,0.0100,0.0000,0.0000,0.0006,0.3783,-0.011215,IDLE,0,-0.2132,0.0061,0.2030,0.2359,0.0021,0.0020,0.0014,0.4254,0.3260,0.0624,0.1357,0.0004,0.0003,0.0039,0.0061,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0566,0.0476,0.0002,0.0005,0.0279,0.4287,0.4373,0.0011,1,1,20.7,30.5,407.6
2105,70.167,haar,0.0000,Sadness,---,---,,---,0.0006,-0.3007,0.5874,0.1758,0.0007,0.0000,0.0707,0.0708,0.0000,0.0000,0.0531,0.0667,0.0006,0.1758,0.1758,0.0104,0.0000,0.0000,0.0007,0.3646,-0.011130,IDLE,0,-0.2128,0.0030,0.2000,0.2317,0.0019,0.0019,0.0013,0.4178,0.3207,0.0566,0.1111,0.0003,0.0003,0.0021,0.0030,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0563,0.0169,0.0001,0.0006,0.0077,0.3298,0.5874,0.0011,1,1,22.8,30.5,407.6
2106,70.200,haar,0.0000,Sadness,---,---,,---,0.0007,-0.2472,0.5702,0.1780,0.4312,0.0000,0.0716,0.0717,0.0043,0.0000,0.0624,0.0663,0.0007,0.1780,0.1780,0.0114,0.0000,0.0000,0.0009,0.3531,-0.011221,IDLE,0,-0.2101,0.0030,0.1949,0.2312,0.0016,0.0020,0.0015,0.4110,0.3297,0.0521,0.1255,0.0003,0.0003,0.0019,0.0030,0.0012,0.0000,0.0000,0.0000,0.0000,0.0010,0.0036,0.0000,0.0028,0.0000,0.4312,0.0656,0.0747,0.0236,0.0002,0.0007,0.0098,0.3197,0.5702,0.0011,1,1,22.5,30.5,407.6
2107,70.233,haar,0.0000,Sadness,---,---,,---,0.0005,-0.2925,0.5929,0.1774,0.1653,0.0000,0.0713,0.0714,0.0000,0.0000,0.0568,0.0682,0.0005,0.1774,0.1774,0.0094,0.0000,0.0000,0.0006,0.3528,-0.010176,IDLE,0,-0.2030,0.0038,0.1986,0.2154,0.0017,0.0021,0.0017,0.4306,0.3435,0.0576,0.1109,0.0003,0.0003,0.0026,0.0038,0.0011,0.0000,0.0000,0.0000,0.0000,0.0043,0.0078,0.0028,0.0000,0.1653,0.0000,0.0000,0.0436,0.0190,0.0002,0.0005,0.0089,0.3340,0.5929,0.0009,1,1,22.2,30.5,407.6
2108,70.267,haar,0.0000,Neutral,---,---,,---,0.0004,-0.1527,0.6447,0.1584,0.0194,0.0000,0.0636,0.0641,0.0172,0.0000,0.0481,0.0583,0.0004,0.1584,0.1584,0.0083,0.0000,0.0000,0.0005,0.3519,-0.008911,IDLE,0,-0.1573,0.0037,0.1472,0.1749,0.0021,0.0028,0.0023,0.3959,0.3162,0.0538,0.1087,0.0003,0.0003,0.0024,0.0037,0.0011,0.0000,0.0000,0.0000,0.0000,0.0194,0.0160,0.0117,0.0006,0.0000,0.0000,0.0000,0.0834,0.0423,0.0001,0.0004,0.0141,0.6447,0.2124,0.0026,1,1,23.2,30.0,407.6
2109,70.300,haar,0.2978,Surprise,---,---,,---,0.1147,0.6149,0.7912,0.1248,0.4680,0.4189,0.1187,0.2540,0.2177,0.4189,0.1041,0.1177,0.1147,0.1248,0.1248,0.1196,0.1094,0.2978,0.1290,0.3521,-0.007629,IDLE,0,-0.0087,0.0037,0.0123,0.0128,0.0073,0.0049,0.0046,0.3731,0.3075,0.0694,0.1079,0.0003,0.0003,0.0027,0.0037,0.0012,0.0000,0.0000,0.0000,0.0000,0.0652,0.0700,0.1549,0.0028,0.4680,0.0000,0.0000,0.0087,0.0120,0.0002,0.1147,0.0045,0.0645,0.0043,0.7912,1,1,22.4,30.0,407.6
2110,70.333,haar,0.2046,Surprise,---,---,,---,0.0656,0.4637,0.7573,0.1055,0.3511,0.3204,0.0816,0.2199,0.1572,0.3204,0.0715,0.0808,0.0656,0.1055,0.1055,0.0832,0.0597,0.2046,0.0726,0.3445,-0.007205,IDLE,0,-0.0027,0.0035,0.0061,0.0065,0.0190,0.0084,0.0099,0.3110,0.2150,0.0642,0.0886,0.0004,0.0004,0.0027,0.0035,0.0011,0.0000,0.0000,0.0000,0.0000,0.1037,0.1591,0.3511,0.0000,0.0000,0.0000,0.0000,0.0098,0.0179,0.0002,0.0656,0.0056,0.1320,0.0115,0.7573,1,1,22.3,30.0,407.6
2111,70.367,haar,0.2189,Surprise,---,---,,---,0.0677,0.5028,0.7654,0.1045,0.9895,0.3434,0.0824,0.2219,0.1657,0.3434,0.0850,0.0820,0.0677,0.1045,0.1045,0.0841,0.0648,0.2189,0.0747,0.3361,-0.006903,IDLE,0,-0.0007,0.0040,0.0045,0.0054,0.0520,0.0100,0.0133,0.2478,0.1687,0.0716,0.0899,0.0005,0.0005,0.0031,0.0040,0.0012,0.0000,0.0000,0.0000,0.0000,0.0492,0.1008,0.9895,0.0021,0.2197,0.0394,0.0000,0.0048,0.0283,0.0002,0.0677,0.0087,0.1160,0.0090,0.7654,1,1,21.0,30.0,407.6
2112,70.400,haar,0.2788,Surprise,---,---,,---,0.0913,0.6217,0.8054,0.1134,1.3426,0.4183,0.1002,0.2430,0.2040,0.4183,0.1065,0.0997,0.0913,0.1134,0.1134,0.1018,0.0884,0.2788,0.1017,0.3284,-0.006352,IDLE,0,-0.0002,0.0061,0.0053,0.0063,0.0967,0.0117,0.0152,0.2010,0.1449,0.0699,0.1139,0.0009,0.0011,0.0038,0.0061,0.0011,0.0000,0.0000,0.0000,0.0000,0.0495,0.0577,1.3426,0.0000,0.0000,0.7205,0.2674,0.0050,0.0082,0.0001,0.0913,0.0027,0.0748,0.0124,0.8054,1,1,20.6,30.0,407.6
2113,70.433,haar,0.3183,Surprise,---,---,,---,0.1043,0.7080,0.8347,0.1151,1.3654,0.4709,0.1087,0.2547,0.2283,0.4709,0.1140,0.1084,0.1043,0.1151,0.1151,0.1096,0.1029,0.3183,0.1163,0.3194,-0.005890,IDLE,0,-0.0028,0.0034,0.0050,0.0059,0.1422,0.0115,0.0161,0.1828,0.1490,0.0545,0.0974,0.0010,0.0011,0.0021,0.0034,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0280,1.3654,0.0051,0.0000,0.0000,0.0531,0.0024,0.0069,0.0003,0.1043,0.0029,0.0427,0.0058,0.8347,1,1,22.5,30.7,407.6
2114,70.467,mp,0.2790,Surprise,---,---,,---,0.1194,0.5523,0.7951,0.1193,0.7628,0.3791,0.1194,0.2545,0.2059,0.3791,0.1107,0.1188,0.1194,0.1193,0.1194,0.1194,0.1167,0.2790,0.1336,0.3112,-0.005338,IDLE,0,-0.0027,0.0029,0.0042,0.0057,0.1677,0.0135,0.0168,0.1586,0.1540,0.0549,0.0957,0.0008,0.0008,0.0018,0.0029,0.0014,0.0000,0.0000,0.0000,0.0000,0.0579,0.0214,0.7628,0.0037,0.0106,0.0000,0.1260,0.0044,0.0050,0.0005,0.1194,0.0034,0.0611,0.0112,0.7951,1,1,20.7,30.7,407.6
2115,70.500,mp,0.2792,Surprise,---,STARTLE,,---,0.0747,0.6353,0.8655,0.1493,5.4616,0.4409,0.1046,0.2627,0.2092,0.4409,0.1914,0.1042,0.0747,0.1493,0.1493,0.1056,0.0728,0.2792,0.0859,0.3009,-0.005226,IDLE,0,-0.0002,0.0014,0.0011,0.0013,0.3497,0.0145,0.0214,0.1304,0.1459,0.0422,0.0745,0.0006,0.0006,0.0009,0.0014,0.0016,0.0000,0.0000,0.0000,0.0000,0.0298,0.1384,5.4616,0.0066,0.0000,0.0000,0.8994,0.0032,0.0055,0.0005,0.0747,0.0034,0.0405,0.0068,0.8655,1,1,20.5,30.7,407.6
2116,70.533,haar,0.4180,Surprise,---,STARTLE,,---,0.0750,0.9898,0.9099,0.1962,9.2378,0.6724,0.1235,0.2905,0.2943,0.6724,0.2811,0.1232,0.0750,0.1962,0.1962,0.1213,0.0738,0.4180,0.0897,0.2918,-0.006096,IDLE,0,0.0004,0.0005,0.0002,0.0002,0.6577,0.0266,0.0445,0.0904,0.0914,0.0163,0.0115,0.0001,0.0001,0.0005,0.0005,0.0047,0.0000,0.0000,0.0000,0.0000,0.3642,0.6913,9.2378,0.0941,0.0000,0.0000,1.4076,0.0019,0.0020,0.0004,0.0750,0.0008,0.0083,0.0017,0.9099,1,1,20.7,30.7,407.6
2117,70.567,haar,0.5614,Surprise,---,STARTLE,,---,0.1535,1.1533,0.8398,0.2380,4.7087,0.7872,0.1873,0.3245,0.3788,0.7872,0.2423,0.1870,0.1535,0.2380,0.2380,0.1911,0.1526,0.5614,0.1900,0.2876,-0.006428,IDLE,0,0.0001,0.0002,0.0001,0.0001,0.7456,0.0472,0.0721,0.0735,0.0593,0.0115,0.0051,0.0000,0.0000,0.0002,0.0002,0.1617,0.0000,0.0000,0.0000,0.0000,0.6166,0.8296,2.6384,4.7087,0.0000,0.0000,1.2519,0.0015,0.0003,0.0004,0.1535,0.0003,0.0032,0.0011,0.8398,1,1,20.5,30.7,407.6
2118,70.600,haar,0.6809,Surprise,---,STARTLE,,---,0.2407,1.2598,0.7544,0.2461,3.6263,0.8543,0.2428,0.3456,0.4461,0.8543,0.2667,0.2425,0.2407,0.2461,0.2461,0.2434,0.2400,0.6809,0.2999,0.2852,-0.006689,IDLE,0,0.0001,0.0002,0.0001,0.0001,0.7447,0.0407,0.0552,0.0928,0.0653,0.0100,0.0038,0.0000,0.0000,0.0002,0.0001,0.2826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6263,0.0000,0.0000,0.2431,0.0012,0.0001,0.0003,0.2407,0.0001,0.0021,0.0011,0.7544,1,1,20.3,30.7,407.6
2119,70.633,mp,0.6836,Surprise,---,---,,---,0.3025,1.1214,0.6908,0.2472,0.3560,0.7717,0.2803,0.3580,0.4497,0.7717,0.2325,0.2798,0.3025,0.2472,0.3025,0.2734,0.3013,0.6836,0.3772,0.2854,-0.005907,IDLE,0,-0.0000,0.0001,0.0001,0.0001,0.7565,0.0435,0.0554,0.0933,0.0571,0.0070,0.0032,0.0000,0.0000,0.0001,0.0001,0.2765,0.0000,0.0000,0.0000,0.0000,0.0849,0.0060,0.3560,0.0000,0.0000,0.0000,0.0321,0.0019,0.0002,0.0003,0.3025,0.0005,0.0030,0.0009,0.6908,1,1,23.8,32.2,407.6
2120,70.667,mp,0.6692,Surprise,---,---,,---,0.3013,1.1008,0.6922,0.2367,0.0609,0.7552,0.2755,0.3537,0.4418,0.7552,0.2229,0.2752,0.3013,0.2367,0.3013,0.2671,0.3006,0.6692,0.3726,0.2871,-0.004902,IDLE,0,-0.0002,0.0001,0.0003,0.0002,0.7282,0.0422,0.0574,0.0932,0.0589,0.0046,0.0025,0.0000,0.0000,0.0001,0.0001,0.2435,0.0000,0.0000,0.0000,0.0000,0.0000,0.0609,0.0000,0.0000,0.0000,0.0000,0.0000,0.0011,0.0002,0.0002,0.3013,0.0003,0.0035,0.0012,0.6922,1,1,23.3,32.2,407.6
2121,70.700,mp,0.6879,Surprise,---,---,,---,0.3534,1.0291,0.6380,0.2370,0.1572,0.7123,0.3068,0.3638,0.4536,0.7123,0.2509,0.3065,0.3534,0.2370,0.3534,0.2894,0.3527,0.6879,0.4371,0.2882,-0.004023,IDLE,0,-0.0003,0.0000,0.0004,0.0003,0.7334,0.0380,0.0585,0.0957,0.0579,0.0052,0.0025,0.0000,0.0000,0.0000,0.0000,0.2396,0.0000,0.0000,0.0000,0.0000,0.0000,0.0320,0.1572,0.0000,0.0185,0.0000,0.0086,0.0011,0.0002,0.0004,0.3534,0.0003,0.0047,0.0018,0.6380,1,1,21.7,32.2,407.6
2122,70.733,mp,0.7633,Surprise,---,---,,---,0.4442,1.0279,0.5474,0.2325,0.3298,0.7097,0.3595,0.3802,0.4974,0.7097,0.2985,0.3591,0.4442,0.2325,0.4442,0.3214,0.4436,0.7633,0.5475,0.2904,-0.002895,IDLE,0,-0.0004,0.0000,0.0004,0.0004,0.7442,0.0373,0.0695,0.0837,0.0664,0.0024,0.0023,0.0000,0.0000,0.0000,0.0000,0.1584,0.0000,0.0000,0.0000,0.0000,0.0000,0.3298,0.3223,0.0000,0.0000,0.0000,0.0000,0.0011,0.0002,0.0004,0.4442,0.0003,0.0043,0.0021,0.5474,1,1,20.6,32.2,407.6
2123,70.767,mp,0.7191,Surprise,---,---,,---,0.4077,1.0030,0.5830,0.2266,0.1913,0.6924,0.3353,0.3703,0.4724,0.6924,0.2757,0.3349,0.4077,0.2266,0.4077,0.3039,0.4070,0.7191,0.5001,0.2921,-0.001912,IDLE,0,-0.0005,0.0000,0.0006,0.0006,0.7506,0.0363,0.0623,0.0888,0.0785,0.0015,0.0022,0.0000,0.0000,0.0000,0.0000,0.0942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1913,0.0000,0.0000,0.0000,0.0000,0.0011,0.0002,0.0003,0.4077,0.0003,0.0048,0.0027,0.5830,1,1,23.2,32.2,407.6
2124,70.800,mp,0.7542,Surprise,---,---,,---,0.4579,0.9952,0.5311,0.2183,0.0851,0.6844,0.3621,0.3767,0.4935,0.6844,0.2962,0.3616,0.4579,0.2183,0.4579,0.3162,0.4571,0.7542,0.5579,0.2935,-0.000736,IDLE,0,-0.0006,0.0000,0.0007,0.0006,0.7236,0.0329,0.0541,0.0962,0.0775,0.0015,0.0018,0.0000,0.0000,0.0000,0.0000,0.0971,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0851,0.0016,0.0000,0.0000,0.0014,0.0002,0.0003,0.4579,0.0003,0.0056,0.0032,0.5311,1,1,22.4,33.3,407.6
2125,70.833,haar,0.7074,Surprise,---,---,,---,0.3094,1.2286,0.6841,0.2089,0.1183,0.8207,0.2692,0.3441,0.4631,0.8207,0.2197,0.2688,0.3094,0.2089,0.3094,0.2542,0.3086,0.7074,0.3740,0.2944,0.000257,IDLE,0,-0.0008,0.0000,0.0007,0.0008,0.6831,0.0318,0.0454,0.1134,0.0787,0.0015,0.0018,0.0000,0.0000,0.0000,0.0000,0.1010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1183,0.0000,0.0023,0.0000,0.0012,0.0002,0.0002,0.3094,0.0001,0.0033,0.0014,0.6841,1,1,22.1,33.3,407.6
